TODO: Also check REG_ANCHORINDEX vs. anchor	IMPLEMENTATION	0.9047771807315601	IMPLEMENTATION	0.0952228192684399	WITHOUT_CLASSIFICATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999718225373581	WITHOUT_CLASSIFICATION	2.8177462641932036E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
private members	WITHOUT_CLASSIFICATION	0.9999836646730691	WITHOUT_CLASSIFICATION	1.633532693083464E-5	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
protected members	WITHOUT_CLASSIFICATION	0.9999476580161633	WITHOUT_CLASSIFICATION	5.2341983836784955E-5	IMPLEMENTATION
{{{ isOK() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ KeyHandler class	WITHOUT_CLASSIFICATION	0.9999861254219906	WITHOUT_CLASSIFICATION	1.3874578009500116E-5	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ changedUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ DocumentHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ insertUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ActionTextField class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ removeUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setModel() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ TipOfTheDay constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ CompletionPopup class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ CompletionList class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ CompletionPopup constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
we need this public not protected	WITHOUT_CLASSIFICATION	0.9801372912138773	WITHOUT_CLASSIFICATION	0.01986270878612277	IMPLEMENTATION
Recursively adds our key listener to sub-components	WITHOUT_CLASSIFICATION	0.9999450858223927	WITHOUT_CLASSIFICATION	5.491417760737347E-5	IMPLEMENTATION
{{{ nextTip() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ SelectLineRange constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ createFieldPanel() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ CloseDialog constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999718225373581	WITHOUT_CLASSIFICATION	2.8177462641932036E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ dispose() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ getCompletions() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getCompletions() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
only set if all buffers saved/closed	WITHOUT_CLASSIFICATION	0.999989327572355	WITHOUT_CLASSIFICATION	1.0672427645048978E-5	IMPLEMENTATION
so that we don't see the same tip again if the user clicks 'Next Tip'	WITHOUT_CLASSIFICATION	0.9999980173573526	WITHOUT_CLASSIFICATION	1.9826426473885815E-6	IMPLEMENTATION
{{{ completeWord() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
do nothing }}}	WITHOUT_CLASSIFICATION	0.9999933750832483	WITHOUT_CLASSIFICATION	6.624916751658102E-6	IMPLEMENTATION
{{{ completeWord() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ListHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ CompleteWord constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
}}} {{{ show popup if > 1	WITHOUT_CLASSIFICATION	0.9999670309797554	WITHOUT_CLASSIFICATION	3.296902024465447E-5	IMPLEMENTATION
{{{ if there is only one competion, insert in buffer	WITHOUT_CLASSIFICATION	0.9999998433644279	WITHOUT_CLASSIFICATION	1.5663557200393437E-7	IMPLEMENTATION
attempting to expand non-word char	WITHOUT_CLASSIFICATION	0.999970406053902	WITHOUT_CLASSIFICATION	2.9593946098081974E-5	IMPLEMENTATION
figure out what constitutes a word character and what doesn't	WITHOUT_CLASSIFICATION	0.9999318877158998	WITHOUT_CLASSIFICATION	6.811228410015196E-5	IMPLEMENTATION
{{{ getNonAlphaNumericWordChars() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ getWordToComplete() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
build a list of unique words in all visible buffers	WITHOUT_CLASSIFICATION	0.999993679422783	WITHOUT_CLASSIFICATION	6.320577216989669E-6	IMPLEMENTATION
only complete current buffer's keyword map	WITHOUT_CLASSIFICATION	0.999934073086081	WITHOUT_CLASSIFICATION	6.592691391902389E-5	IMPLEMENTATION
only complete current buffer's keyword map	WITHOUT_CLASSIFICATION	0.999934073086081	WITHOUT_CLASSIFICATION	6.592691391902389E-5	IMPLEMENTATION
{{{ try to find matching keywords	WITHOUT_CLASSIFICATION	0.9997933008205394	WITHOUT_CLASSIFICATION	2.0669917946054196E-4	IMPLEMENTATION
{{{ loop through all lines of current buffer	WITHOUT_CLASSIFICATION	0.9999876959625604	WITHOUT_CLASSIFICATION	1.2304037439523998E-5	IMPLEMENTATION
check for match at start of line	WITHOUT_CLASSIFICATION	0.9999821031386024	WITHOUT_CLASSIFICATION	1.7896861397700337E-5	IMPLEMENTATION
check for match inside line	WITHOUT_CLASSIFICATION	0.9996872213694471	WITHOUT_CLASSIFICATION	3.12778630552853E-4	IMPLEMENTATION
'+ 1' so that findWordEnd() doesn't pick up the space at the start	WITHOUT_CLASSIFICATION	0.9999995116373075	WITHOUT_CLASSIFICATION	4.88362692406697E-7	IMPLEMENTATION
{{{ insertSelected() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Completion class	WITHOUT_CLASSIFICATION	0.999987061475412	WITHOUT_CLASSIFICATION	1.29385245879434E-5	IMPLEMENTATION
{{{ init() method	WITHOUT_CLASSIFICATION	0.9998414286607504	WITHOUT_CLASSIFICATION	1.5857133924965429E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9998531500964125	WITHOUT_CLASSIFICATION	1.4684990358751474E-4	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setMessageAndClear() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ statusUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ progressUpdate() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
UIManager.getFont("Label.font");	WITHOUT_CLASSIFICATION	0.9999493332334899	WITHOUT_CLASSIFICATION	5.066676651013569E-5	IMPLEMENTATION
{{{ updateCaption() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ThreadProgress constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ WorkThreadHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ StatusBar constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ ThreadProgress class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
System.err.println("value: " + thread.getProgressValue());	WITHOUT_CLASSIFICATION	0.9999562747975427	WITHOUT_CLASSIFICATION	4.372520245726582E-5	IMPLEMENTATION
{{{ setMessageComponent() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ TextAreaDialog constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ TextAreaDialog constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ TextAreaDialog constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ TextAreaDialog constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ WorkThreadListener implementation	WITHOUT_CLASSIFICATION	0.9996595991477311	WITHOUT_CLASSIFICATION	3.404008522689364E-4	IMPLEMENTATION
so if view is closed in the meantime...	WITHOUT_CLASSIFICATION	0.999999658420892	WITHOUT_CLASSIFICATION	3.415791079697486E-7	IMPLEMENTATION
{{{ propertiesChanged() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
don't obscure existing message	WITHOUT_CLASSIFICATION	0.9999491208336897	WITHOUT_CLASSIFICATION	5.087916631031206E-5	IMPLEMENTATION
{{{ updateCaretStatus() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ setMessage() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
can happen when switching buffers sometimes	WITHOUT_CLASSIFICATION	0.999978966244955	WITHOUT_CLASSIFICATION	2.1033755044911217E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999698998610058	WITHOUT_CLASSIFICATION	3.0100138994145163E-5	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9998531500964125	WITHOUT_CLASSIFICATION	1.4684990358751474E-4	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ paintComponent() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
hopefully another caret update will come?	WITHOUT_CLASSIFICATION	0.9999967390988684	WITHOUT_CLASSIFICATION	3.260901131453864E-6	IMPLEMENTATION
{{{ ToolTipLabel class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
see above	WITHOUT_CLASSIFICATION	0.9999759883788021	WITHOUT_CLASSIFICATION	2.401162119794708E-5	IMPLEMENTATION
{{{ updateMiscStatus() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ updateBufferStatus() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ MemoryStatus class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ getToolTipLocation() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
package-private for speed	WITHOUT_CLASSIFICATION	0.9999796064773531	WITHOUT_CLASSIFICATION	2.039352264693078E-5	IMPLEMENTATION
{{{ getToolTipText() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getToolTipLocation() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ getToolTipLocation() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ MemoryStatus constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ getToolTipText() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
Font font = UIManager.getFont("Label.font");	WITHOUT_CLASSIFICATION	0.9998771872283885	WITHOUT_CLASSIFICATION	1.2281277161141534E-4	IMPLEMENTATION
{{{ Clock class	WITHOUT_CLASSIFICATION	0.9999861254219906	WITHOUT_CLASSIFICATION	1.3874578009500116E-5	IMPLEMENTATION
MemoryStatus.this.getBorder().getBorderInsets(this);	WITHOUT_CLASSIFICATION	0.9999493332334899	WITHOUT_CLASSIFICATION	5.066676651013569E-5	IMPLEMENTATION
FontRenderContext frc = new FontRenderContext(null,false,false);Rectangle2D bounds = getFont().getStringBounds(getTime(),frc);Dimension dim = new Dimension((int)bounds.getWidth(),(int)bounds.getHeight());setPreferredSize(dim);setMaximumSize(dim);	WITHOUT_CLASSIFICATION	0.999903194544396	WITHOUT_CLASSIFICATION	9.680545560396633E-5	IMPLEMENTATION
{{{ Clock constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ getTime() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ HistoryTextField constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9998531500964125	WITHOUT_CLASSIFICATION	1.4684990358751474E-4	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ actionPerformed() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ paintComponent() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ removeNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ addNotify() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ getToolTipLocation() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ getToolTipLocation() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ getToolTipLocation() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ MemoryStatus constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
{{{ setSelectAllOnFocus() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
Font font = UIManager.getFont("Label.font");	WITHOUT_CLASSIFICATION	0.9998771872283885	WITHOUT_CLASSIFICATION	1.2281277161141534E-4	IMPLEMENTATION
{{{ getToolTipText() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getToolTipText() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
MemoryStatus.this.getBorder().getBorderInsets(this);	WITHOUT_CLASSIFICATION	0.9999493332334899	WITHOUT_CLASSIFICATION	5.066676651013569E-5	IMPLEMENTATION
{{{ Clock constructor	WITHOUT_CLASSIFICATION	0.9999196979969044	WITHOUT_CLASSIFICATION	8.030200309560852E-5	IMPLEMENTATION
FontRenderContext frc = new FontRenderContext(null,false,false);Rectangle2D bounds = getFont().getStringBounds(getTime(),frc);Dimension dim = new Dimension((int)bounds.getWidth(),(int)bounds.getHeight());setPreferredSize(dim);setMaximumSize(dim);	WITHOUT_CLASSIFICATION	0.999903194544396	WITHOUT_CLASSIFICATION	9.680545560396633E-5	IMPLEMENTATION
{{{ getTime() method	WITHOUT_CLASSIFICATION	0.9998413959544424	WITHOUT_CLASSIFICATION	1.586040455574604E-4	IMPLEMENTATION
{{{ HistoryTextField constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ HistoryTextField constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ HistoryTextField constructor	WITHOUT_CLASSIFICATION	0.9998946714485493	WITHOUT_CLASSIFICATION	1.0532855145080331E-4	IMPLEMENTATION
{{{ setInstantPopups() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getInstantPopups() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ getSelectAllOnFocus() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ setEnterAddsToHistory() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ getEnterAddsToHistory() method	WITHOUT_CLASSIFICATION	0.9998467907577586	WITHOUT_CLASSIFICATION	1.5320924224134657E-4	IMPLEMENTATION
{{{ getModel() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999633487586582	WITHOUT_CLASSIFICATION	3.665124134180589E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999718225373581	WITHOUT_CLASSIFICATION	2.8177462641932036E-5	IMPLEMENTATION
{{{ showPopupMenu() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ showPopupMenu() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ Protected members	WITHOUT_CLASSIFICATION	0.9999628244372256	WITHOUT_CLASSIFICATION	3.7175562774443186E-5	IMPLEMENTATION
{{{ Inner classes	WITHOUT_CLASSIFICATION	0.9999124045789332	WITHOUT_CLASSIFICATION	8.759542106676356E-5	IMPLEMENTATION
{{{ processKeyEvent() method	WITHOUT_CLASSIFICATION	0.9998831926494867	WITHOUT_CLASSIFICATION	1.168073505133804E-4	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999897821592673	WITHOUT_CLASSIFICATION	1.0217840732755267E-5	IMPLEMENTATION
{{{ mousePressed() method	WITHOUT_CLASSIFICATION	0.999883193166028	WITHOUT_CLASSIFICATION	1.1680683397203145E-4	IMPLEMENTATION
