TODO: Also check REG_ANCHORINDEX vs. anchor	IMPLEMENTATION	0.9763562227641314	IMPLEMENTATION	0.023643777235868642	WITHOUT_CLASSIFICATION
{{{ insert() method	WITHOUT_CLASSIFICATION	0.9999956944352032	WITHOUT_CLASSIFICATION	4.305564796885827E-6	IMPLEMENTATION
{{{ reloadDirectory() method	WITHOUT_CLASSIFICATION	0.9999997481145548	WITHOUT_CLASSIFICATION	2.5188544524396667E-7	IMPLEMENTATION
{{{ getFileSeparator() method	WITHOUT_CLASSIFICATION	0.9999973344321327	WITHOUT_CLASSIFICATION	2.6655678673336517E-6	IMPLEMENTATION
{{{ _canonPath() method	WITHOUT_CLASSIFICATION	0.9999942369534685	WITHOUT_CLASSIFICATION	5.763046531552155E-6	IMPLEMENTATION
{{{ _listDirectory() method	WITHOUT_CLASSIFICATION	0.9999968833439905	WITHOUT_CLASSIFICATION	3.1166560094641378E-6	IMPLEMENTATION
{{{ _listDirectory() method	WITHOUT_CLASSIFICATION	0.9999968833439905	WITHOUT_CLASSIFICATION	3.1166560094641378E-6	IMPLEMENTATION
{{{ _getDirectoryEntry() method	WITHOUT_CLASSIFICATION	0.9999971844118644	WITHOUT_CLASSIFICATION	2.815588135574922E-6	IMPLEMENTATION
don't want it to show "0 bytes" for size, etc.	WITHOUT_CLASSIFICATION	0.9999996346642391	WITHOUT_CLASSIFICATION	3.653357608756308E-7	IMPLEMENTATION
{{{ showBrowseDialog() method	WITHOUT_CLASSIFICATION	0.9999822304628447	WITHOUT_CLASSIFICATION	1.7769537155349554E-5	IMPLEMENTATION
{{{ RootsEntry class	WITHOUT_CLASSIFICATION	0.9999999684888806	WITHOUT_CLASSIFICATION	3.151111933966378E-8	IMPLEMENTATION
so an empty cd drive is not reported as a file	WITHOUT_CLASSIFICATION	0.9999997598125162	WITHOUT_CLASSIFICATION	2.401874837812956E-7	IMPLEMENTATION
REMIND: calling isDirectory() on a floppy drive displays stupid I/O error dialog box on Windows	WITHOUT_CLASSIFICATION	0.8971162607716381	WITHOUT_CLASSIFICATION	0.10288373922836183	IMPLEMENTATION
reasonable defaults (?)	WITHOUT_CLASSIFICATION	0.9999999607599576	WITHOUT_CLASSIFICATION	3.924004235735457E-8	IMPLEMENTATION
to prevent windows looking for a disk in the floppy drive	WITHOUT_CLASSIFICATION	0.9999440642967728	WITHOUT_CLASSIFICATION	5.5935703227235245E-5	IMPLEMENTATION
{{{ Capabilities	WITHOUT_CLASSIFICATION	0.9999986963477308	WITHOUT_CLASSIFICATION	1.3036522692302406E-6	IMPLEMENTATION
this ensures that getFileParent("protocol:"), for example, is "protocol:" and not "".	WITHOUT_CLASSIFICATION	0.9999974207071826	WITHOUT_CLASSIFICATION	2.579292817536127E-6	IMPLEMENTATION
{{{ Extended attributes	WITHOUT_CLASSIFICATION	0.9999998842396572	WITHOUT_CLASSIFICATION	1.1576034277249733E-7	IMPLEMENTATION
{{{ getCapabilities() method	WITHOUT_CLASSIFICATION	0.9999830663499282	WITHOUT_CLASSIFICATION	1.693365007186735E-5	IMPLEMENTATION
{{{ VFS constructor	WITHOUT_CLASSIFICATION	0.9999978263838459	WITHOUT_CLASSIFICATION	2.1736161539521555E-6	IMPLEMENTATION
{{{ VFS constructor	WITHOUT_CLASSIFICATION	0.9999978263838459	WITHOUT_CLASSIFICATION	2.1736161539521555E-6	IMPLEMENTATION
{{{ VFS constructor	WITHOUT_CLASSIFICATION	0.9999978263838459	WITHOUT_CLASSIFICATION	2.1736161539521555E-6	IMPLEMENTATION
don't want getFileName("roots:") to return ""	WITHOUT_CLASSIFICATION	0.9999998674319572	WITHOUT_CLASSIFICATION	1.3256804275085058E-7	IMPLEMENTATION
{{{ getExtendedAttributes() method	WITHOUT_CLASSIFICATION	0.9999935081151258	WITHOUT_CLASSIFICATION	6.491884874247425E-6	IMPLEMENTATION
this makes HyperSearch much faster	WITHOUT_CLASSIFICATION	0.9999999656766341	WITHOUT_CLASSIFICATION	3.432336594428947E-8	IMPLEMENTATION
{{{ getTwoStageSaveName() method	WITHOUT_CLASSIFICATION	0.9999904181924578	WITHOUT_CLASSIFICATION	9.581807542239174E-6	IMPLEMENTATION
ignore last character of path to properly handle paths like /foo/bar/	WITHOUT_CLASSIFICATION	0.9999241568852932	WITHOUT_CLASSIFICATION	7.584311470680388E-5	IMPLEMENTATION
When doing a 'save as', the path to save to (path) will not be the same as the buffer's previous path (buffer.getPath()). In that case, we want to create a backup of the new path, even if the old path was backed up as well (BACKED_UP property set)	WITHOUT_CLASSIFICATION	0.9999999987508728	WITHOUT_CLASSIFICATION	1.2491272450020423E-9	IMPLEMENTATION
{{{ createVFSSession() method	WITHOUT_CLASSIFICATION	0.9999990194614261	WITHOUT_CLASSIFICATION	9.80538573907379E-7	IMPLEMENTATION
A method name that starts with _ requires a session object	WITHOUT_CLASSIFICATION	0.9999997970358704	WITHOUT_CLASSIFICATION	2.0296412952215016E-7	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999948500558854	WITHOUT_CLASSIFICATION	5.149944114583066E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
{{{ Class initializer	WITHOUT_CLASSIFICATION	0.9999999240971286	WITHOUT_CLASSIFICATION	7.59028714625771E-8	IMPLEMENTATION
{{{ getExtendedAttribute() method	WITHOUT_CLASSIFICATION	0.999997009045961	WITHOUT_CLASSIFICATION	2.990954038973877E-6	IMPLEMENTATION
{{{ _createInputStream() method	WITHOUT_CLASSIFICATION	0.9999991636654205	WITHOUT_CLASSIFICATION	8.363345795966428E-7	IMPLEMENTATION
{{{ _createOutputStream() method	WITHOUT_CLASSIFICATION	0.9999994490335294	WITHOUT_CLASSIFICATION	5.509664706894655E-7	IMPLEMENTATION
{{{ _listDirectory() method	WITHOUT_CLASSIFICATION	0.9999968833439905	WITHOUT_CLASSIFICATION	3.1166560094641378E-6	IMPLEMENTATION
{{{ _delete() method	WITHOUT_CLASSIFICATION	0.9999815549624463	WITHOUT_CLASSIFICATION	1.8445037553621468E-5	IMPLEMENTATION
{{{ _rename() method	WITHOUT_CLASSIFICATION	0.9999986271483667	WITHOUT_CLASSIFICATION	1.372851633301154E-6	IMPLEMENTATION
{{{ _mkdir() method	WITHOUT_CLASSIFICATION	0.9999901384595802	WITHOUT_CLASSIFICATION	9.861540419799354E-6	IMPLEMENTATION
{{{ _backup() method	WITHOUT_CLASSIFICATION	0.9999968051288156	WITHOUT_CLASSIFICATION	3.1948711843094213E-6	IMPLEMENTATION
{{{ _saveComplete() method	WITHOUT_CLASSIFICATION	0.9999942885910114	WITHOUT_CLASSIFICATION	5.711408988617876E-6	IMPLEMENTATION
{{{ _endVFSSession() method	WITHOUT_CLASSIFICATION	0.999975226720054	WITHOUT_CLASSIFICATION	2.4773279945985957E-5	IMPLEMENTATION
{{{ DirectoryEntry class	WITHOUT_CLASSIFICATION	0.9999999347011368	WITHOUT_CLASSIFICATION	6.529886323467058E-8	IMPLEMENTATION
{{{ File types	WITHOUT_CLASSIFICATION	0.9999620843369585	WITHOUT_CLASSIFICATION	3.7915663041473226E-5	IMPLEMENTATION
{{{ getDefaultColorFor() method	WITHOUT_CLASSIFICATION	0.9999973476428563	WITHOUT_CLASSIFICATION	2.6523571436405118E-6	IMPLEMENTATION
{{{ DirectoryEntry constructor	WITHOUT_CLASSIFICATION	0.999999002676302	WITHOUT_CLASSIFICATION	9.973236979710035E-7	IMPLEMENTATION
{{{ DirectoryEntry constructor	WITHOUT_CLASSIFICATION	0.999999002676302	WITHOUT_CLASSIFICATION	9.973236979710035E-7	IMPLEMENTATION
{{{ ColorEntry class	WITHOUT_CLASSIFICATION	0.9999999152400555	WITHOUT_CLASSIFICATION	8.475994455564883E-8	IMPLEMENTATION
maintain backwards compatibility	WITHOUT_CLASSIFICATION	0.9999995089420264	WITHOUT_CLASSIFICATION	4.910579736031585E-7	IMPLEMENTATION
{{{ DirectoryEntryCompare class	WITHOUT_CLASSIFICATION	0.9999999941826742	WITHOUT_CLASSIFICATION	5.817325878670029E-9	IMPLEMENTATION
{{{ getColor() method	WITHOUT_CLASSIFICATION	0.9999660120401906	WITHOUT_CLASSIFICATION	3.398795980933236E-5	IMPLEMENTATION
skip autosave files	WITHOUT_CLASSIFICATION	0.9999997925818921	WITHOUT_CLASSIFICATION	2.0741810780727624E-7	IMPLEMENTATION
{{{ DirectoryProvider constructor	WITHOUT_CLASSIFICATION	0.9999960392668519	WITHOUT_CLASSIFICATION	3.960733148062782E-6	IMPLEMENTATION
resolve symlinks to avoid loops	WITHOUT_CLASSIFICATION	0.999999952777332	WITHOUT_CLASSIFICATION	4.722266809044315E-8	IMPLEMENTATION
{{{ loadColors() method	WITHOUT_CLASSIFICATION	0.999990376612757	WITHOUT_CLASSIFICATION	9.6233872430893E-6	IMPLEMENTATION
{{{ ActionListeners	WITHOUT_CLASSIFICATION	0.9999969514142149	WITHOUT_CLASSIFICATION	3.0485857850736384E-6	IMPLEMENTATION
skip backup files	WITHOUT_CLASSIFICATION	0.9999999702472456	WITHOUT_CLASSIFICATION	2.9752754465657772E-8	IMPLEMENTATION
for filtering out backups	WITHOUT_CLASSIFICATION	0.9999930083733239	WITHOUT_CLASSIFICATION	6.991626675938728E-6	IMPLEMENTATION
skip marker files	WITHOUT_CLASSIFICATION	0.999999963922395	WITHOUT_CLASSIFICATION	3.6077605027173985E-8	IMPLEMENTATION
current.addSeparator();	WITHOUT_CLASSIFICATION	0.9999627784202647	WITHOUT_CLASSIFICATION	3.722157973525432E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999948500558854	WITHOUT_CLASSIFICATION	5.149944114583066E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
{{{ getShortcut() method	WITHOUT_CLASSIFICATION	0.9999944507091661	WITHOUT_CLASSIFICATION	5.5492908338647135E-6	IMPLEMENTATION
{{{ getShortcut() method	WITHOUT_CLASSIFICATION	0.9999944507091661	WITHOUT_CLASSIFICATION	5.5492908338647135E-6	IMPLEMENTATION
{{{ Class initializer	WITHOUT_CLASSIFICATION	0.9999999240971286	WITHOUT_CLASSIFICATION	7.59028714625771E-8	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999997196059276	WITHOUT_CLASSIFICATION	2.8039407244896927E-7	IMPLEMENTATION
{{{ old API	WITHOUT_CLASSIFICATION	0.999959770391031	WITHOUT_CLASSIFICATION	4.0229608969028325E-5	IMPLEMENTATION
{{{ getPreferredSize() method	WITHOUT_CLASSIFICATION	0.9999716780648742	WITHOUT_CLASSIFICATION	2.8321935125883563E-5	IMPLEMENTATION
{{{ getPreferredSize() method	WITHOUT_CLASSIFICATION	0.9999716780648742	WITHOUT_CLASSIFICATION	2.8321935125883563E-5	IMPLEMENTATION
{{{ getPreferredSize() method	WITHOUT_CLASSIFICATION	0.9999716780648742	WITHOUT_CLASSIFICATION	2.8321935125883563E-5	IMPLEMENTATION
{{{ paint() method	WITHOUT_CLASSIFICATION	0.9999967009829343	WITHOUT_CLASSIFICATION	3.299017065688811E-6	IMPLEMENTATION
{{{ paint() method	WITHOUT_CLASSIFICATION	0.9999967009829343	WITHOUT_CLASSIFICATION	3.299017065688811E-6	IMPLEMENTATION
{{{ ActionListeners	WITHOUT_CLASSIFICATION	0.9999969514142149	WITHOUT_CLASSIFICATION	3.0485857850736384E-6	IMPLEMENTATION
current.addSeparator();	WITHOUT_CLASSIFICATION	0.9999627784202647	WITHOUT_CLASSIFICATION	3.722157973525432E-5	IMPLEMENTATION
We build a set of lists, each list contains plugin menu items that begin with a given letter.	WITHOUT_CLASSIFICATION	0.999999417970404	WITHOUT_CLASSIFICATION	5.820295960396544E-7	IMPLEMENTATION
{{{ addToLetterMap() method	WITHOUT_CLASSIFICATION	0.9998779661260285	WITHOUT_CLASSIFICATION	1.220338739715099E-4	IMPLEMENTATION
Sort each letter	WITHOUT_CLASSIFICATION	0.9999969418712724	WITHOUT_CLASSIFICATION	3.0581287277142763E-6	IMPLEMENTATION
if less than 20 items, put them directly in the menu	WITHOUT_CLASSIFICATION	0.9999999998356657	WITHOUT_CLASSIFICATION	1.6433440666766975E-10	IMPLEMENTATION
{{{ MarkersMenuItem class	WITHOUT_CLASSIFICATION	0.9999998171141288	WITHOUT_CLASSIFICATION	1.8288587132076338E-7	IMPLEMENTATION
Collect blocks of up to maxItems of consecutive letters	WITHOUT_CLASSIFICATION	0.9999952599944043	WITHOUT_CLASSIFICATION	4.74000559576062E-6	IMPLEMENTATION
{{{ MarkersMenuItem constructor	WITHOUT_CLASSIFICATION	0.9999877227697601	WITHOUT_CLASSIFICATION	1.2277230239818709E-5	IMPLEMENTATION
{{{ EnhancedMenuItem constructor	WITHOUT_CLASSIFICATION	0.9999655217270662	WITHOUT_CLASSIFICATION	3.447827293370357E-5	IMPLEMENTATION
{{{ EnhancedCheckBoxMenuItem constructor	WITHOUT_CLASSIFICATION	0.99996589353489	WITHOUT_CLASSIFICATION	3.4106465109971636E-5	IMPLEMENTATION
{{{ Model class	WITHOUT_CLASSIFICATION	0.9999996247442451	WITHOUT_CLASSIFICATION	3.752557549443372E-7	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.999976176020908	WITHOUT_CLASSIFICATION	2.3823979091890515E-5	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999979398477127	WITHOUT_CLASSIFICATION	2.0601522873108188E-6	IMPLEMENTATION
{{{ init() method	WITHOUT_CLASSIFICATION	0.9999381202090454	WITHOUT_CLASSIFICATION	6.187979095462319E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999948500558854	WITHOUT_CLASSIFICATION	5.149944114583066E-6	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999895076482622	WITHOUT_CLASSIFICATION	1.0492351737750222E-5	IMPLEMENTATION
{{{ menuSelected() method	WITHOUT_CLASSIFICATION	0.9999957213222821	WITHOUT_CLASSIFICATION	4.278677717880361E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ updateEveryTime() method	WITHOUT_CLASSIFICATION	0.9999919907147997	WITHOUT_CLASSIFICATION	8.009285200260609E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
{{{ update() method	WITHOUT_CLASSIFICATION	0.9999982872382934	WITHOUT_CLASSIFICATION	1.7127617065507784E-6	IMPLEMENTATION
private members	WITHOUT_CLASSIFICATION	0.9999971948656269	WITHOUT_CLASSIFICATION	2.805134373172794E-6	IMPLEMENTATION
{{{ getShortcut() method	WITHOUT_CLASSIFICATION	0.9999944507091661	WITHOUT_CLASSIFICATION	5.5492908338647135E-6	IMPLEMENTATION
{{{ Class initializer	WITHOUT_CLASSIFICATION	0.9999999240971286	WITHOUT_CLASSIFICATION	7.59028714625771E-8	IMPLEMENTATION
{{{ getView() method	WITHOUT_CLASSIFICATION	0.9999810721937183	WITHOUT_CLASSIFICATION	1.8927806281600032E-5	IMPLEMENTATION
{{{ Protected members	WITHOUT_CLASSIFICATION	0.9998920438608598	WITHOUT_CLASSIFICATION	1.0795613914014965E-4	IMPLEMENTATION
{{{ finalize() method	WITHOUT_CLASSIFICATION	0.9999972410244893	WITHOUT_CLASSIFICATION	2.7589755107364757E-6	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999997196059276	WITHOUT_CLASSIFICATION	2.8039407244896927E-7	IMPLEMENTATION
{{{ paint() method	WITHOUT_CLASSIFICATION	0.9999967009829343	WITHOUT_CLASSIFICATION	3.299017065688811E-6	IMPLEMENTATION
{{{ ViewUpdate constructor	WITHOUT_CLASSIFICATION	0.9999993099619948	WITHOUT_CLASSIFICATION	6.900380050983931E-7	IMPLEMENTATION
{{{ EnhancedMenu constructor	WITHOUT_CLASSIFICATION	0.9999366349398978	WITHOUT_CLASSIFICATION	6.336506010215531E-5	IMPLEMENTATION
{{{ createMacrosMenu() method	WITHOUT_CLASSIFICATION	0.9999919334211754	WITHOUT_CLASSIFICATION	8.066578824611456E-6	IMPLEMENTATION
{{{ EnhancedMenu constructor	WITHOUT_CLASSIFICATION	0.9999366349398978	WITHOUT_CLASSIFICATION	6.336506010215531E-5	IMPLEMENTATION
{{{ ActionListener...	WITHOUT_CLASSIFICATION	0.9999982766398291	WITHOUT_CLASSIFICATION	1.7233601708733177E-6	IMPLEMENTATION
{{{ ActionListener...	WITHOUT_CLASSIFICATION	0.9999982766398291	WITHOUT_CLASSIFICATION	1.7233601708733177E-6	IMPLEMENTATION
{{{ EnhancedMenu constructor	WITHOUT_CLASSIFICATION	0.9999366349398978	WITHOUT_CLASSIFICATION	6.336506010215531E-5	IMPLEMENTATION
{{{ MouseListener...	WITHOUT_CLASSIFICATION	0.9999998946466545	WITHOUT_CLASSIFICATION	1.0535334551974582E-7	IMPLEMENTATION
{{{ MouseListener...	WITHOUT_CLASSIFICATION	0.9999998946466545	WITHOUT_CLASSIFICATION	1.0535334551974582E-7	IMPLEMENTATION
{{{ EditBusStub class	WITHOUT_CLASSIFICATION	0.9999999357094519	WITHOUT_CLASSIFICATION	6.429054815543914E-8	IMPLEMENTATION
{{{ getWhat() method	WITHOUT_CLASSIFICATION	0.9999986507841861	WITHOUT_CLASSIFICATION	1.3492158137722268E-6	IMPLEMENTATION
EnhancedMenu has a reference to EditBusStub, but not the other way around. So when the EnhancedMenu is being garbage collected its finalize() method removes the EditBusStub from the edit bus.	WITHOUT_CLASSIFICATION	0.9999999997794412	WITHOUT_CLASSIFICATION	2.2055880767361895E-10	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999967489794629	WITHOUT_CLASSIFICATION	3.2510205371439246E-6	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999801944268353	WITHOUT_CLASSIFICATION	1.9805573164758827E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999981808945072	WITHOUT_CLASSIFICATION	1.8191054927276202E-6	IMPLEMENTATION
private members	WITHOUT_CLASSIFICATION	0.9999971948656269	WITHOUT_CLASSIFICATION	2.805134373172794E-6	IMPLEMENTATION
{{{ getView() method	WITHOUT_CLASSIFICATION	0.9999810721937183	WITHOUT_CLASSIFICATION	1.8927806281600032E-5	IMPLEMENTATION
{{{ Protected members	WITHOUT_CLASSIFICATION	0.9998920438608598	WITHOUT_CLASSIFICATION	1.0795613914014965E-4	IMPLEMENTATION
{{{ getPluginJAR() method	WITHOUT_CLASSIFICATION	0.999976176252168	WITHOUT_CLASSIFICATION	2.3823747832153823E-5	IMPLEMENTATION
{{{ getBuffer() method	WITHOUT_CLASSIFICATION	0.9999461291687028	WITHOUT_CLASSIFICATION	5.3870831297158664E-5	IMPLEMENTATION
{{{ setSelectedRow() method	WITHOUT_CLASSIFICATION	0.9999985509679263	WITHOUT_CLASSIFICATION	1.4490320736189407E-6	IMPLEMENTATION
{{{ updateEnabled() method	WITHOUT_CLASSIFICATION	0.9999935037653863	WITHOUT_CLASSIFICATION	6.4962346137393605E-6	IMPLEMENTATION
{{{ getDockable() method	WITHOUT_CLASSIFICATION	0.9999839530820387	WITHOUT_CLASSIFICATION	1.604691796132186E-5	IMPLEMENTATION
{{{ getWhat() method	WITHOUT_CLASSIFICATION	0.9999986507841861	WITHOUT_CLASSIFICATION	1.3492158137722268E-6	IMPLEMENTATION
{{{ getWhat() method	WITHOUT_CLASSIFICATION	0.9999986507841861	WITHOUT_CLASSIFICATION	1.3492158137722268E-6	IMPLEMENTATION
{{{ getWhat() method	WITHOUT_CLASSIFICATION	0.9999986507841861	WITHOUT_CLASSIFICATION	1.3492158137722268E-6	IMPLEMENTATION
{{{ getMenuName() method	WITHOUT_CLASSIFICATION	0.9999937466378177	WITHOUT_CLASSIFICATION	6.253362182355213E-6	IMPLEMENTATION
{{{ Message types	WITHOUT_CLASSIFICATION	0.999924265016454	WITHOUT_CLASSIFICATION	7.573498354585867E-5	IMPLEMENTATION
{{{ Message types	WITHOUT_CLASSIFICATION	0.999924265016454	WITHOUT_CLASSIFICATION	7.573498354585867E-5	IMPLEMENTATION
{{{ Message types	WITHOUT_CLASSIFICATION	0.999924265016454	WITHOUT_CLASSIFICATION	7.573498354585867E-5	IMPLEMENTATION
{{{ DockableWindowUpdate constructor	WITHOUT_CLASSIFICATION	0.9999992459464281	WITHOUT_CLASSIFICATION	7.540535718119394E-7	IMPLEMENTATION
{{{ BufferUpdate constructor	WITHOUT_CLASSIFICATION	0.9999931750270176	WITHOUT_CLASSIFICATION	6.824972982496155E-6	IMPLEMENTATION
{{{ PluginUpdate constructor	WITHOUT_CLASSIFICATION	0.9999990784076913	WITHOUT_CLASSIFICATION	9.215923085425934E-7	IMPLEMENTATION
{{{ isExiting() method	WITHOUT_CLASSIFICATION	0.9999874473971961	WITHOUT_CLASSIFICATION	1.2552602803807317E-5	IMPLEMENTATION
{{{ BrowserColorsOptionPane constructor	WITHOUT_CLASSIFICATION	0.9999987262490846	WITHOUT_CLASSIFICATION	1.2737509153338696E-6	IMPLEMENTATION
{{{ DynamicMenuChanged constructor	WITHOUT_CLASSIFICATION	0.9999999534295578	WITHOUT_CLASSIFICATION	4.6570442190370617E-8	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.9999972366517682	WITHOUT_CLASSIFICATION	2.763348231877114E-6	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.9999972366517682	WITHOUT_CLASSIFICATION	2.763348231877114E-6	IMPLEMENTATION
{{{ Entry class	WITHOUT_CLASSIFICATION	0.9999999643671471	WITHOUT_CLASSIFICATION	3.5632852996929276E-8	IMPLEMENTATION
{{{ remove() method	WITHOUT_CLASSIFICATION	0.999974701637867	WITHOUT_CLASSIFICATION	2.529836213309683E-5	IMPLEMENTATION
{{{ remove() method	WITHOUT_CLASSIFICATION	0.999974701637867	WITHOUT_CLASSIFICATION	2.529836213309683E-5	IMPLEMENTATION
{{{ ActionHandler class	WITHOUT_CLASSIFICATION	0.9999910150825859	WITHOUT_CLASSIFICATION	8.984917414130709E-6	IMPLEMENTATION
{{{ getTableCellRendererComponent() method	WITHOUT_CLASSIFICATION	0.9999711957153329	WITHOUT_CLASSIFICATION	2.88042846670683E-5	IMPLEMENTATION
{{{ getColumnCount() method	WITHOUT_CLASSIFICATION	0.9999766559343783	WITHOUT_CLASSIFICATION	2.334406562166248E-5	IMPLEMENTATION
{{{ getColumnCount() method	WITHOUT_CLASSIFICATION	0.9999766559343783	WITHOUT_CLASSIFICATION	2.334406562166248E-5	IMPLEMENTATION
{{{ getRowCount() method	WITHOUT_CLASSIFICATION	0.9999850511348712	WITHOUT_CLASSIFICATION	1.4948865128705353E-5	IMPLEMENTATION
{{{ getRowCount() method	WITHOUT_CLASSIFICATION	0.9999850511348712	WITHOUT_CLASSIFICATION	1.4948865128705353E-5	IMPLEMENTATION
{{{ getColumnName() method	WITHOUT_CLASSIFICATION	0.9999981137724717	WITHOUT_CLASSIFICATION	1.8862275282815704E-6	IMPLEMENTATION
{{{ getColumnClass() method	WITHOUT_CLASSIFICATION	0.9999993098561618	WITHOUT_CLASSIFICATION	6.901438381646447E-7	IMPLEMENTATION
{{{ getValueAt() method	WITHOUT_CLASSIFICATION	0.9999645683314602	WITHOUT_CLASSIFICATION	3.543166853975133E-5	IMPLEMENTATION
{{{ getValueAt() method	WITHOUT_CLASSIFICATION	0.9999645683314602	WITHOUT_CLASSIFICATION	3.543166853975133E-5	IMPLEMENTATION
{{{ MouseHandler class	WITHOUT_CLASSIFICATION	0.9999997196059276	WITHOUT_CLASSIFICATION	2.8039407244896927E-7	IMPLEMENTATION
{{{ add() method	WITHOUT_CLASSIFICATION	0.9999527997969073	WITHOUT_CLASSIFICATION	4.720020309263852E-5	IMPLEMENTATION
{{{ add() method	WITHOUT_CLASSIFICATION	0.9999527997969073	WITHOUT_CLASSIFICATION	4.720020309263852E-5	IMPLEMENTATION
{{{ SelectionHandler class	WITHOUT_CLASSIFICATION	0.9999990152250462	WITHOUT_CLASSIFICATION	9.847749538000658E-7	IMPLEMENTATION
{{{ isCellEditable() method	WITHOUT_CLASSIFICATION	0.9999996257798133	WITHOUT_CLASSIFICATION	3.742201866938769E-7	IMPLEMENTATION
{{{ BrowserColorsModel class	WITHOUT_CLASSIFICATION	0.9999992060108965	WITHOUT_CLASSIFICATION	7.939891033504759E-7	IMPLEMENTATION
